6.725000e-008,4.839742e+001
6.725250e-008,4.842389e+001
6.725500e-008,4.840204e+001
6.725750e-008,4.843925e+001
6.726000e-008,4.841522e+001
6.726250e-008,4.840937e+001
6.726500e-008,4.843079e+001
6.726750e-008,4.842014e+001
6.727000e-008,4.838996e+001
6.727250e-008,4.842512e+001
6.727500e-008,4.841536e+001
6.727750e-008,4.841792e+001
6.728000e-008,4.842094e+001
6.728250e-008,4.843321e+001
6.728500e-008,4.842146e+001
6.728750e-008,4.842235e+001
6.729000e-008,4.839861e+001
6.729250e-008,4.844455e+001
6.729500e-008,4.847042e+001
6.729750e-008,4.843013e+001
6.730000e-008,4.843081e+001
6.730250e-008,4.842178e+001
6.730500e-008,4.841579e+001
6.730750e-008,4.843518e+001
6.731000e-008,4.842567e+001
6.731250e-008,4.841922e+001
6.731500e-008,4.840508e+001
6.731750e-008,4.840341e+001
6.732000e-008,4.836760e+001
6.732250e-008,4.843367e+001
6.732500e-008,4.836299e+001
6.732750e-008,4.838495e+001
6.733000e-008,4.836943e+001
6.733250e-008,4.841895e+001
6.733500e-008,4.840087e+001
6.733750e-008,4.840145e+001
6.734000e-008,4.836922e+001
6.734250e-008,4.838077e+001
6.734500e-008,4.833871e+001
6.734750e-008,4.836386e+001
6.735000e-008,4.837043e+001
6.735250e-008,4.836883e+001
6.735500e-008,4.835082e+001
6.735750e-008,4.837383e+001
6.736000e-008,4.836504e+001
6.736250e-008,4.835849e+001
6.736500e-008,4.840739e+001
6.736750e-008,4.836217e+001
6.737000e-008,4.837769e+001
6.737250e-008,4.835459e+001
6.737500e-008,4.837687e+001
6.737750e-008,4.835413e+001
6.738000e-008,4.833022e+001
6.738250e-008,4.837267e+001
6.738500e-008,4.836013e+001
6.738750e-008,4.832506e+001
6.739000e-008,4.834197e+001
6.739250e-008,4.835080e+001
6.739500e-008,4.832251e+001
6.739750e-008,4.834733e+001
6.740000e-008,4.837705e+001
6.740250e-008,4.833015e+001
6.740500e-008,4.834653e+001
6.740750e-008,4.831156e+001
6.741000e-008,4.830531e+001
6.741250e-008,4.836669e+001
6.741500e-008,4.836342e+001
6.741750e-008,4.832682e+001
6.742000e-008,4.834172e+001
6.742250e-008,4.835653e+001
6.742500e-008,4.832155e+001
6.742750e-008,4.836952e+001
6.743000e-008,4.833214e+001
6.743250e-008,4.829970e+001
6.743500e-008,4.830520e+001
6.743750e-008,4.834423e+001
6.744000e-008,4.833065e+001
6.744250e-008,4.831227e+001
6.744500e-008,4.827987e+001
6.744750e-008,4.830515e+001
6.745000e-008,4.833439e+001
6.745250e-008,4.833809e+001
6.745500e-008,4.837297e+001
6.745750e-008,4.830969e+001
6.746000e-008,4.836020e+001
6.746250e-008,4.833239e+001
6.746500e-008,4.830823e+001
6.746750e-008,4.834361e+001
6.747000e-008,4.830675e+001
6.747250e-008,4.831849e+001
6.747500e-008,4.828769e+001
6.747750e-008,4.831786e+001
6.748000e-008,4.830755e+001
6.748250e-008,4.828532e+001
6.748500e-008,4.824475e+001
6.748750e-008,4.819699e+001
6.749000e-008,4.820291e+001
6.749250e-008,4.817516e+001
6.749500e-008,4.816538e+001
6.749750e-008,4.812690e+001
6.750000e-008,4.814737e+001
6.750250e-008,4.810119e+001
6.750500e-008,4.806701e+001
6.750750e-008,4.811891e+001
6.751000e-008,4.805904e+001
6.751250e-008,4.803949e+001
6.751500e-008,4.802165e+001
6.751750e-008,4.806349e+001
6.752000e-008,4.803915e+001
6.752250e-008,4.806744e+001
6.752500e-008,4.806490e+001
6.752750e-008,4.805283e+001
6.753000e-008,4.810028e+001
6.753250e-008,4.811514e+001
6.753500e-008,4.816436e+001
6.753750e-008,4.815031e+001
6.754000e-008,4.821697e+001
6.754250e-008,4.825317e+001
6.754500e-008,4.829544e+001
6.754750e-008,4.836267e+001
6.755000e-008,4.843694e+001
6.755250e-008,4.841890e+001
6.755500e-008,4.851943e+001
6.755750e-008,4.858841e+001
6.756000e-008,4.867071e+001
6.756250e-008,4.870622e+001
6.756500e-008,4.876478e+001
6.756750e-008,4.877852e+001
6.757000e-008,4.883348e+001
6.757250e-008,4.884212e+001
6.757500e-008,4.888218e+001
6.757750e-008,4.889309e+001
6.758000e-008,4.892426e+001
6.758250e-008,4.897519e+001
6.758500e-008,4.898227e+001
6.758750e-008,4.902420e+001
6.759000e-008,4.908983e+001
